date,map_name,game_win,ban_a_us,ban_a_op,ban_d_us,ban_d_op,gtype,nrounds,score_us,score_op,round_1_site,round_1_side,round_1_win,round_1_rtype,round_1_endcondition,round_1_date,ema_round_1_opperator,ema_round_1_kills,ema_round_1_assists,ema_round_1_survived,ema_round_1_entryfrag,ema_round_1_diffuser,ema_round_1_cluth,mihnea_round_1_opperator,mihnea_round_1_kills,mihnea_round_1_assists,mihnea_round_1_survived,mihnea_round_1_entryfrag,mihnea_round_1_diffuser,mihnea_round_1_cluth,round_2_site,round_2_side,round_2_win,round_2_rtype,round_2_endcondition,round_2_date,ema_round_2_opperator,ema_round_2_kills,ema_round_2_assists,ema_round_2_survived,ema_round_2_entryfrag,ema_round_2_diffuser,ema_round_2_cluth,mihnea_round_2_opperator,mihnea_round_2_kills,mihnea_round_2_assists,mihnea_round_2_survived,mihnea_round_2_entryfrag,mihnea_round_2_diffuser,mihnea_round_2_cluth,round_3_site,round_3_side,round_3_win,round_3_rtype,round_3_endcondition,round_3_date,ema_round_3_opperator,ema_round_3_kills,ema_round_3_assists,ema_round_3_survived,ema_round_3_entryfrag,ema_round_3_diffuser,ema_round_3_cluth,mihnea_round_3_opperator,mihnea_round_3_kills,mihnea_round_3_assists,mihnea_round_3_survived,mihnea_round_3_entryfrag,mihnea_round_3_diffuser,mihnea_round_3_cluth,round_4_site,round_4_side,round_4_win,round_4_rtype,round_4_endcondition,round_4_date,ema_round_4_opperator,ema_round_4_kills,ema_round_4_assists,ema_round_4_survived,ema_round_4_entryfrag,ema_round_4_diffuser,ema_round_4_cluth,mihnea_round_4_opperator,mihnea_round_4_kills,mihnea_round_4_assists,mihnea_round_4_survived,mihnea_round_4_entryfrag,mihnea_round_4_diffuser,mihnea_round_4_cluth,round_5_site,round_5_side,round_5_win,round_5_rtype,round_5_endcondition,round_5_date,ema_round_5_opperator,ema_round_5_kills,ema_round_5_assists,ema_round_5_survived,ema_round_5_entryfrag,ema_round_5_diffuser,ema_round_5_cluth,mihnea_round_5_opperator,mihnea_round_5_kills,mihnea_round_5_assists,mihnea_round_5_survived,mihnea_round_5_entryfrag,mihnea_round_5_diffuser,mihnea_round_5_cluth,round_6_site,round_6_side,round_6_win,round_6_rtype,round_6_endcondition,round_6_date,ema_round_6_opperator,ema_round_6_kills,ema_round_6_assists,ema_round_6_survived,ema_round_6_entryfrag,ema_round_6_diffuser,ema_round_6_cluth,mihnea_round_6_opperator,mihnea_round_6_kills,mihnea_round_6_assists,mihnea_round_6_survived,mihnea_round_6_entryfrag,mihnea_round_6_diffuser,mihnea_round_6_cluth,round_7_site,round_7_side,round_7_win,round_7_rtype,round_7_endcondition,round_7_date,ema_round_7_opperator,ema_round_7_kills,ema_round_7_assists,ema_round_7_survived,ema_round_7_entryfrag,ema_round_7_diffuser,ema_round_7_cluth,mihnea_round_7_opperator,mihnea_round_7_kills,mihnea_round_7_assists,mihnea_round_7_survived,mihnea_round_7_entryfrag,mihnea_round_7_diffuser,mihnea_round_7_cluth,round_8_site,round_8_side,round_8_win,round_8_rtype,round_8_endcondition,round_8_date,ema_round_8_opperator,ema_round_8_kills,ema_round_8_assists,ema_round_8_survived,ema_round_8_entryfrag,ema_round_8_diffuser,ema_round_8_cluth,mihnea_round_8_opperator,mihnea_round_8_kills,mihnea_round_8_assists,mihnea_round_8_survived,mihnea_round_8_entryfrag,mihnea_round_8_diffuser,mihnea_round_8_cluth,round_9_site,round_9_side,round_9_win,round_9_rtype,round_9_endcondition,round_9_date,ema_round_9_opperator,ema_round_9_kills,ema_round_9_assists,ema_round_9_survived,ema_round_9_entryfrag,ema_round_9_diffuser,ema_round_9_cluth,mihnea_round_9_opperator,mihnea_round_9_kills,mihnea_round_9_assists,mihnea_round_9_survived,mihnea_round_9_entryfrag,mihnea_round_9_diffuser,mihnea_round_9_cluth
,Kanal,True,,,,,,7,4,3,1,attack,True,,,,nomad,1,,False,,,,sens,0,,False,,,,1,attack,False,,,,capitao,0,,False,,,,brava,0,,False,,,,4,attack,True,,,,fuze,0,,False,,,,finka,1,,True,,,,1,defense,False,,,,thorn,0.0,,False,,,,kaid,0,,False,,,,1,defense,False,,,,fenrir,0.0,,False,,,,kaid,0,,False,,,,4,defense,True,,,,tubarao,1.0,,True,,,,kapkan,1,,False,,,,4,defense,True,,,,melusi,0.0,,True,,,,kapkan,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,False,,,,,,5,2,3,1,defense,False,,,,goyo,1,,False,,,,lesion,2,,False,,,,4,defense,True,,,,rook,1,,True,,,,mira,2,,True,,,,1,defense,False,,,,vigil,0,,False,,,,mute,1,,False,,,,1,attack,False,,,,finka,1.0,,False,,,,ying,0,,False,,,,4,attack,False,,,,buck,1.0,,False,,,,ying,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,4,0,4,1,attack,False,,,,thermite,2,,False,,,,finka,0,,False,,,,3,attack,False,,,,lion,0,,False,,,,ram,0,,False,,,,2,attack,False,,,,ram,0,,False,,,,amaru,0,,False,,,,1,defense,False,,,,caveira,0.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,,,,,,6,2,4,1,attack,False,,,,maverick,0,,False,,,,sens,0,,False,,,,4,attack,True,,,,sledge,0,,True,,,,buck,0,,False,,,,4,attack,False,,,,deimos,1,,False,,,,blitz,0,,False,,,,1,defense,False,,,,mira,0.0,,False,,,,azami,0,,False,,,,4,defense,True,,,,wamai,0.0,,False,,,,doc,2,,True,,,,1,defense,False,,,,clash,0.0,,False,,,,kapkan,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,4,4,0,1,defense,True,,,,lesion,1,,False,,,,thunderbird,0,,False,,,,2,defense,True,,,,goyo,3,,True,,,,melusi,1,,True,,,,4,defense,True,,,,jager,1,,True,,,,azami,1,,True,,,,4,attack,True,,,,ace,0.0,,False,,,,capitao,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,False,,,,,,4,0,4,1,defense,False,,,,doc,0,,False,,,,frost,0,,False,,,,1,defense,False,,,,jager,0,,False,,,,clash,0,,False,,,,4,defense,False,,,,caveira,1,,False,,,,tubarao,1,,False,,,,1,attack,False,,,,iana,0.0,,False,,,,capitao,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,True,,,,,,7,4,3,1,defense,False,,,,frost,0,,False,,,,thorn,0,,False,,,,1,defense,True,,,,castle,1,,True,,,,thorn,0,,True,,,,4,defense,False,,,,tachanka,0,,False,,,,kapkan,0,,False,,,,1,attack,True,,,,ace,0.0,,True,,,,maverick,1,,True,,,,1,attack,False,,,,glaz,0.0,,False,,,,nokk,0,,False,,,,2,attack,True,,,,zofia,0.0,,True,,,,ash,0,,True,,,,1,defense,True,,,,fenrir,0.0,,False,,,,aruni,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,,,,,,6,4,2,1,defense,True,,,,castle,0,,True,,,,rook,1,,False,,,,4,defense,False,,,,valkyrie,0,,False,,,,solis,0,,False,,,,4,defense,False,,,,thunderbird,1,,False,,,,lesion,0,,False,,,,1,attack,True,,,,nomad,0.0,,False,,,,buck,4,,True,,,,1,attack,True,,,,twitch,2.0,,False,,,,flores,0,,False,,,,4,attack,True,,,,osa,1.0,,True,,,,jackal,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,False,,,,,,7,3,4,1,defense,True,,,,mira,0,,False,,,,thunderbird,2,,True,,,,2,defense,False,,,,solis,0,,False,,,,frost,3,,False,,,,2,defense,True,,,,vigil,1,,False,,,,jager,0,,False,,,,1,attack,False,,,,fuze,2.0,,False,,,,kali,0,,False,,,,2,attack,False,,,,finka,0.0,,False,,,,osa,0,,False,,,,3,attack,True,,,,finka,3.0,,True,,,,jackal,1,,True,,,,1,attack,False,,,,jackal,0.0,,False,,,,nokk,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,,,,,,7,3,4,4,attack,False,,,,amaru,0,,False,,,,osa,0,,False,,,,1,attack,True,,,,blackbeard,0,,False,,,,fuze,3,,True,,,,1,attack,False,,,,grim,0,,False,,,,gridlock,0,,False,,,,1,defense,False,,,,wamai,1.0,,False,,,,vigil,0,,False,,,,4,defense,True,,,,tubarao,1.0,,True,,,,rook,0,,False,,,,1,defense,True,,,,warden,0.0,,False,,,,mozzie,2,,False,,,,4,attack,False,,,,gridlock,0.0,,False,,,,ace,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,4,0,4,1,attack,False,,,,sledge,0,,False,,,,amaru,0,,False,,,,2,attack,False,,,,zero,0,,False,,,,gridlock,0,,False,,,,3,attack,False,,,,capitao,0,,False,,,,brava,2,,False,,,,1,defense,False,,,,mozzie,0.0,,False,,,,tubarao,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,,,,,,4,0,4,1,attack,False,,,,thermite,1,,False,,,,twitch,0,,True,,,,3,attack,False,,,,nokk,0,,False,,,,jackal,0,,False,,,,2,attack,False,,,,lion,0,,False,,,,kali,0,,False,,,,4,defense,False,,,,frost,0.0,,False,,,,clash,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,,,,,,4,0,4,1,attack,False,,,,sens,0,,False,,,,flores,0,,False,,,,4,attack,False,,,,thermite,0,,False,,,,gridlock,0,,False,,,,2,attack,False,,,,blackbeard,1,,False,,,,montagne,0,,False,,,,1,defense,False,,,,tubarao,1.0,,False,,,,alibi,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,,7,4,3,1,defense,False,,,,azami,0,,False,,,,warden,0,,False,,,,1,defense,False,,,,kapkan,0,,False,,,,smoke,0,,False,,,,1,defense,False,,,,melusi,0,,False,,,,echo,1,,False,,,,1,attack,True,,,,iq,0.0,,False,,,,sens,0,,True,,,,1,attack,True,,,,fuze,1.0,,False,,,,grim,3,,True,,,,1,attack,True,,,,flores,1.0,,True,,,,amaru,2,,True,,,,3,attack,True,,,,flores,0.0,,True,,,,amaru,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,,,,,,4,0,4,1,attack,False,,,,ace,3,,False,,,,gridlock,1,,False,,,,1,attack,False,,,,buck,0,,False,,,,capitao,2,,False,,,,4,attack,False,,,,blitz,0,,False,,,,thermite,0,,False,,,,1,defense,False,,,,doc,0.0,,False,,,,vigil,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,,,,,,6,2,4,1,attack,False,,,,zofia,0,,False,,,,gridlock,1,,False,,,,4,attack,True,,,,zero,0,,False,,,,finka,3,,True,,,,4,attack,False,,,,thatcher,0,,False,,,,gridlock,1,,False,,,,1,defense,True,,,,valkyrie,1.0,,True,,,,tubarao,0,,True,,,,4,defense,False,,,,smoke,0.0,,False,,,,caveira,0,,False,,,,4,defense,False,,,,tubarao,0.0,,False,,,,fenrir,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,,,,,,4,4,0,1,defense,True,,,,smoke,1,,True,,,,jager,2,,False,,,,2,defense,True,,,,valkyrie,1,,True,,,,aruni,2,,True,,,,4,defense,True,,,,mozzie,0,,False,,,,rook,0,,False,,,,1,attack,True,,,,deimos,0.0,,False,,,,capitao,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,False,,,,,,6,2,4,4,defense,True,,,,mira,0,,False,,,,goyo,2,,True,,,,1,defense,False,,,,tubarao,1,,False,,,,maestro,1,,False,,,,1,defense,False,,,,ela,0,,False,,,,mute,1,,False,,,,1,attack,True,,,,lion,1.0,,False,,,,kali,1,,False,,,,4,attack,False,,,,flores,1.0,,False,,,,iq,1,,False,,,,1,attack,False,,,,amaru,0.0,,False,,,,nokk,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,,,,,,3,3,0,1,defense,True,,,,frost,0,,True,,,,caveira,2,,True,,,,4,defense,True,,,,thorn,1,,False,,,,rook,2,,True,,,,3,defense,True,,,,azami,0,,True,,,,melusi,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,,,,,,7,3,4,1,attack,True,,,,hibana,0,,True,,,,maverick,0,,False,,,,4,attack,False,,,,twitch,1,,False,,,,zero,1,,False,,,,2,attack,False,,,,zofia,2,,False,,,,gridlock,0,,False,,,,1,defense,True,,,,tachanka,1.0,,True,,,,caveira,1,,True,,,,2,defense,True,,,,goyo,2.0,,True,,,,caveira,1,,False,,,,4,defense,False,,,,kapkan,0.0,,False,,,,smoke,0,,False,,,,4,attack,False,,,,,0.0,,False,,,,,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,,,,,,6,4,2,1,defense,True,,,,goyo,0,,False,,,,kaid,1,,False,,,,2,defense,False,,,,mozzie,0,,False,,,,thunderbird,0,,False,,,,3,defense,True,,,,thunderbird,0,,False,,,,kaid,1,,False,,,,1,attack,True,,,,flores,0.0,,False,,,,ying,3,,True,,,,1,attack,False,,,,zofia,0.0,,False,,,,iana,0,,False,,,,2,attack,True,,,,iq,0.0,,False,,,,ash,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,,,,,,7,3,4,4,defense,True,,,,thorn,1,,False,,,,oryx,0,,False,,,,1,defense,False,,,,frost,1,,False,,,,melusi,0,,False,,,,1,defense,False,,,,caveira,0,,False,,,,kapkan,0,,False,,,,1,attack,True,,,,amaru,0.0,,False,,,,gridlock,1,,True,,,,1,attack,False,,,,amaru,0.0,,False,,,,lion,0,,False,,,,4,attack,True,,,,thermite,0.0,,False,,,,ram,0,,False,,,,4,defense,False,,,,wamai,0.0,,False,,,,azami,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,5,1,4,1,attack,True,,,,ying,0,,False,,,,nomad,0,,False,,,,1,attack,False,,,,deimos,0,,False,,,,ace,0,,False,,,,3,attack,False,,,,osa,1,,False,,,,twitch,0,,False,,,,1,defense,False,,,,melusi,0.0,,False,,,,mira,0,,False,,,,1,defense,False,,,,thunderbird,0.0,,False,,,,tachanka,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,True,,,,,,6,4,2,1,attack,True,,,,zero,1,,False,,,,blitz,1,,True,,,,4,attack,False,,,,zero,0,,False,,,,montagne,0,,False,,,,1,attack,False,,,,sledge,1,,False,,,,iana,0,,False,,,,4,defense,True,,,,mira,2.0,,True,,,,tubarao,2,,False,,,,1,defense,True,,,,maestro,0.0,,True,,,,pulse,0,,False,,,,3,defense,True,,,,warden,0.0,,False,,,,goyo,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,,,,,,5,4,1,1,defense,True,,,,thorn,0,,True,,,,mute,0,,False,,,,2,defense,False,,,,goyo,0,,False,,,,jager,2,,False,,,,2,defense,True,,,,kaid,0,,True,,,,clash,0,,False,,,,1,attack,True,,,,twitch,0.0,,True,,,,finka,1,,True,,,,2,attack,True,,,,gridlock,0.0,,True,,,,iana,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,5,1,4,1,defense,False,,,,oryx,0,,False,,,,jager,1,,False,,,,1,defense,True,,,,aruni,2,,True,,,,alibi,1,,True,,,,3,defense,False,,,,pulse,0,,False,,,,maestro,0,,False,,,,1,attack,False,,,,montagne,0.0,,True,,,,blackbeard,0,,False,,,,3,attack,False,,,,kali,0.0,,False,,,,montagne,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,False,,,,,,5,1,4,1,attack,False,,,,ash,0,,False,,,,grim,1,,False,,,,2,attack,False,,,,nomad,0,,False,,,,blitz,0,,False,,,,4,attack,False,,,,sens,0,,False,,,,brava,0,,False,,,,1,defense,True,,,,valkyrie,0.0,,False,,,,mute,2,,True,,,,4,defense,False,,,,frost,0.0,,False,,,,thorn,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,True,,,,,,4,4,0,1,defense,True,,,,castle,1,,True,,,,bandit,3,,True,,,,4,defense,True,,,,alibi,0,,False,,,,bandit,1,,False,,,,2,defense,True,,,,tachanka,1,,True,,,,mozzie,0,,False,,,,1,attack,True,,,,blackbeard,0.0,,True,,,,thermite,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,True,,,,,,6,4,2,1,attack,True,,,,montagne,0,,True,,,,deimos,2,,True,,,,1,attack,True,,,,kali,0,,True,,,,iq,0,,True,,,,2,attack,False,,,,ash,0,,False,,,,hibana,0,,False,,,,1,defense,True,,,,lesion,0.0,,True,,,,mute,0,,False,,,,2,defense,False,,,,echo,0.0,,False,,,,maestro,0,,False,,,,2,defense,True,,,,clash,0.0,,True,,,,oryx,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,False,,,,,,7,3,4,1,attack,True,,,,blackbeard,1,,True,,,,blitz,0,,True,,,,1,attack,False,,,,maverick,0,,False,,,,nokk,2,,False,,,,2,attack,False,,,,ash,0,,False,,,,zero,0,,False,,,,1,defense,False,,,,thunderbird,0.0,,False,,,,lesion,0,,False,,,,1,defense,True,,,,rook,0.0,,False,,,,ela,0,,False,,,,2,defense,True,,,,kaid,1.0,,False,,,,maestro,2,,True,,,,1,attack,False,,,,finka,0.0,,False,,,,nokk,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,False,,,,,,6,2,4,1,defense,True,,,,azami,2,,True,,,,castle,1,,True,,,,2,defense,False,,,,melusi,0,,False,,,,ela,0,,False,,,,2,defense,False,,,,solis,0,,False,,,,wamai,0,,False,,,,1,attack,False,,,,sledge,0.0,,False,,,,kali,0,,False,,,,2,attack,True,,,,grim,0.0,,False,,,,finka,0,,False,,,,2,attack,False,,,,gridlock,2.0,,False,,,,capitao,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lair,False,,,,,,7,3,4,1,attack,False,,,,hibana,0,,False,,,,buck,0,,False,,,,2,attack,False,,,,finka,0,,False,,,,buck,2,,True,,,,4,attack,True,,,,lion,3,,True,,,,dokkaebi,0,,False,,,,1,defense,False,,,,tachanka,3.0,,False,,,,mozzie,1,,False,,,,1,defense,True,,,,goyo,0.0,,False,,,,frost,1,,True,,,,4,defense,True,,,,mozzie,1.0,,True,,,,caveira,1,,True,,,,1,attack,False,,,,grim,0.0,,False,,,,lion,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,True,dokkaebi,brava,clash,fenrir,,8,5,3,1,defense,True,,,,thorn,1,,True,,,,frost,2,,True,,,,2,defense,True,,,,thorn,1,,False,,,,kaid,2,,False,,,,4,defense,True,,,,thorn,0,,True,,,,kaid,2,,True,,,,1,attack,False,,,,ash,0.0,,False,,,,gridlock,1,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,thatcher,2,,False,,,,4,attack,False,,,,thermite,0.0,,False,,,,ram,3,,False,,,,1,defense,True,,,,thorn,1.0,,True,,,,frost,3,,True,,,,1,attack,True,,,,ash,1.0,,False,,,,ying,2,,False,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,4,0,4,1,defense,False,,,,kaid,1,,False,,,,valkyrie,0,,False,,,,1,defense,False,,,,fenrir,2,,False,,,,smoke,1,,False,,,,4,defense,False,,,,doc,0,,False,,,,jager,0,,False,,,,1,attack,False,,,,glaz,1.0,,False,,,,lion,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,ram,,caveira,clash,,9,5,4,1,defense,False,,,,thorn,0,,False,,,,maestro,0,,False,,,,4,defense,True,,,,maestro,1,,True,,,,lesion,0,,True,,,,3,defense,True,,,,alibi,0,,False,,,,lesion,3,,True,,,,1,attack,False,,,,ash,0.0,,False,,,,ying,0,,False,,,,2,attack,False,,,,ash,1.0,,False,,,,buck,0,,False,,,,3,attack,True,,,,ash,2.0,,True,,,,jackal,0,,False,,,,1,defense,True,,,,alibi,3.0,,True,,,,kapkan,0,,False,,,,1,attack,False,,,,ash,1.0,,False,,,,ying,0,,False,,,,3,defense,True,,,,alibi,0.0,,True,,,,lesion,0,,True,,,
,Chalet,True,,,,,,5,4,1,1,defense,True,,,,maestro,0,,False,,,,melusi,2,,True,,,,4,defense,True,,,,jager,0,,False,,,,oryx,0,,True,,,,2,defense,True,,,,mozzie,0,,True,,,,alibi,2,,True,,,,1,attack,False,,,,jackal,1.0,,False,,,,dokkaebi,0,,False,,,,2,attack,True,,,,amaru,0.0,,True,,,,ram,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,True,,,,,,7,4,3,1,attack,False,,,,finka,0,,False,,,,sens,1,,False,,,,3,attack,True,,,,ying,3,,True,,,,grim,0,,False,,,,2,attack,False,,,,lion,1,,False,,,,glaz,1,,False,,,,1,defense,True,,,,mozzie,1.0,,True,,,,vigil,0,,False,,,,3,defense,True,,,,wamai,0.0,,True,,,,frost,0,,True,,,,4,defense,False,,,,valkyrie,1.0,,False,,,,pulse,0,,False,,,,1,attack,True,,,,brava,1.0,,True,,,,ying,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,False,,,,,,6,2,4,1,defense,True,,,,frost,0,,False,,,,oryx,1,,False,,,,2,defense,False,,,,melusi,0,,False,,,,mozzie,0,,False,,,,2,defense,True,,,,mozzie,0,,False,,,,jager,1,,True,,,,1,attack,False,,,,deimos,0.0,,False,,,,gridlock,0,,False,,,,2,attack,False,,,,kali,0.0,,False,,,,glaz,0,,False,,,,3,attack,False,,,,iq,0.0,,False,,,,sledge,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,7,3,4,1,defense,True,,,,vigil,3,,True,,,,castle,1,,False,,,,3,defense,True,,,,kaid,0,,False,,,,tubarao,1,,False,,,,2,defense,True,,,,pulse,3,,True,,,,bandit,0,,True,,,,1,attack,False,,,,thatcher,0.0,,False,,,,zero,2,,False,,,,1,attack,False,,,,maverick,1.0,,False,,,,sens,0,,False,,,,2,attack,False,,,,ace,0.0,,False,,,,thatcher,0,,False,,,,2,attack,False,,,,fuze,0.0,,False,,,,ram,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,4,0,4,1,attack,False,,,,grim,0,,False,,,,buck,1,,False,,,,2,attack,False,,,,nokk,1,,False,,,,amaru,1,,False,,,,4,attack,False,,,,glaz,0,,False,,,,iq,0,,False,,,,1,defense,False,,,,mira,2.0,,False,,,,mute,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,True,,,,,,7,4,3,1,attack,False,,,,gridlock,0,,False,,,,brava,0,,False,,,,4,attack,True,,,,grim,1,,False,,,,glaz,1,,False,,,,1,attack,False,,,,flores,1,,False,,,,deimos,0,,False,,,,1,defense,True,,,,kaid,0.0,,True,,,,kapkan,1,,True,,,,4,defense,False,,,,caveira,1.0,,False,,,,kaid,0,,False,,,,4,defense,True,,,,azami,0.0,,True,,,,warden,3,,True,,,,4,defense,True,,,,warden,0.0,,True,,,,mozzie,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,True,dokkaebi,jackal,caveira,fenrir,,9,5,4,1,defense,False,,,,thorn,0,,False,,,,melusi,1,,False,,,,1,defense,True,,,,thorn,2,,True,,,,frost,0,,False,,,,2,defense,False,,,,thorn,0,,False,,,,frost,1,,False,,,,1,attack,True,,,,ash,0.0,,False,,,,ying,0,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,ying,0,,False,,,,2,attack,True,,,,nomad,0.0,,False,,,,finka,2,,True,,,,1,defense,False,,,,thorn,0.0,,False,,,,mira,0,,False,,,,2,attack,True,,,,osa,0.0,,True,,,,finka,0,,False,,,,1,defense,True,,,,thorn,0.0,,True,,,,mira,0,,True,,,
